Book ID,Name,Author,Year,Genre,User Rating,Reviews,Price
f146d533-d8ec-4c8f-a2e5-c1cae62ab18c,Player's Handbook (Dungeons & Dragons),Wizards RPG Team,2018,Fiction,4.8,16990,27.0
68a1ec7c-dbb4-41b7-ac43-8b760add2f41,P is for Potty! (Sesame Street) (Lift-the-Flap),Naomi Kleinberg,2018,Non Fiction,4.7,10820,5.0
aa610fc6-226e-4317-9dc6-dbe5ce315737,Instant Pot Pressure Cooker Cookbook: 500 Everyday Recipes for Beginners and Advanced Users. Try Easy and Healthy…,Jennifer Smith,2018,Non Fiction,4.4,7396,13.0
0f24bcf9-ce18-495c-a7d5-14129531eae3,Kitchen Confidential Updated Edition: Adventures in the Culinary Underbelly (P.S.),Anthony Bourdain,2018,Non Fiction,4.8,2507,8.0
0b7a121a-eb80-4b2a-9a97-96859239e921,"Oh, the Places You'll Go!",Dr. Seuss,2018,Fiction,4.9,21834,8.0
9c8fd92f-4548-4afb-a6d9-8fc829a3631e,"Last Week Tonight with John Oliver Presents A Day in the Life of Marlon Bundo (Better Bundo Book, LGBT Childrens Book)",Jill Twiss,2018,Fiction,4.9,11881,13.0
7bb2fee5-e2c8-469c-b5d4-27e6e6279a9d,Lettering and Modern Calligraphy: A Beginner's Guide: Learn Hand Lettering and Brush Lettering,Paper Peony Press,2018,Non Fiction,4.4,7550,6.0
cf1dc132-2590-455f-a257-77d310af10db,Giraffes Can't Dance,Giles Andreae,2018,Fiction,4.8,14038,4.0
e87bf336-3127-4327-ab46-7f56f52730a1,Little Fires Everywhere,Celeste Ng,2018,Fiction,4.5,25706,12.0
b7d1b0e0-6d71-49da-be1d-a50cd8b4eb4b,Magnolia Table: A Collection of Recipes for Gathering,Joanna Gaines,2018,Non Fiction,4.8,9867,16.0
467ff687-8e25-452d-be42-1c8c53568b77,Goodnight Moon,Margaret Wise Brown,2018,Fiction,4.8,8837,5.0
a8f5c758-3cef-47d2-bce9-3701150b3dce,"School Zone - Big Preschool Workbook - Ages 4 and Up, Colors, Shapes, Numbers 1-10, Alphabet, Pre-Writing, Pre-Reading…",School Zone,2018,Non Fiction,4.8,23047,6.0
3b7b33aa-d8a1-4066-8747-d898986cc317,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking",Samin Nosrat,2018,Non Fiction,4.8,7802,20.0
ada65111-edc2-43c7-8ab8-19421fb40804,Milk and Honey,Rupi Kaur,2018,Non Fiction,4.7,17739,8.0
dcb41307-2c88-4b10-9aa1-99bf0da72924,Fire and Fury: Inside the Trump White House,Michael Wolff,2018,Non Fiction,4.2,13677,6.0
791018ca-66e9-4ac1-9762-aa4611e9b4c5,How to Win Friends & Influence People,Dale Carnegie,2018,Non Fiction,4.7,25001,11.0
616fc11e-23a0-46ec-afa8-b6960a3b1eee,The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,Amy Ramos,2018,Non Fiction,4.3,13061,6.0
ce723c32-47d4-425f-b142-96ddc285b2b5,The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,2018,Non Fiction,4.8,25554,8.0
f88f515d-def7-4f81-b4c9-79b4e5077d56,Fear: Trump in the White House,Bob Woodward,2018,Non Fiction,4.4,6042,2.0
34e77031-d9a1-4703-9854-ef25ccf3d377,Fahrenheit 451,Ray Bradbury,2018,Fiction,4.6,10721,8.0
170ea1e1-afa8-43bc-8bee-d4e2939751d8,Ship of Fools: How a Selfish Ruling Class Is Bringing America to the Brink of Revolution,Tucker Carlson,2018,Non Fiction,4.8,3923,16.0
f33fdc77-32fe-4071-b115-6f6dc8b30ff2,Homebody: A Guide to Creating Spaces You Never Want to Leave,Joanna Gaines,2018,Non Fiction,4.8,3776,22.0
4c695724-abd8-4900-b7bd-8534b1d8ed3d,Educated: A Memoir,Tara Westover,2018,Non Fiction,4.7,28729,15.0
ed14429e-045a-411f-b7de-e96d24f12ac7,The Wonky Donkey,Craig Smith,2019,Fiction,4.8,30183,4.0
6c2e1b25-f30c-4c89-8499-0445a0c84fda,Howard Stern Comes Again,Howard Stern,2019,Non Fiction,4.3,5272,16.0
b57bed86-d1d2-4832-ae8e-3ec09aa89c13,"Girl, Wash Your Face: Stop Believing the Lies About Who You Are So You Can Become Who You Were Meant to Be",Rachel Hollis,2019,Non Fiction,4.6,22288,12.0
f7e00707-9dc8-4b61-bac1-5fc934bc6cba,Wrecking Ball (Diary of a Wimpy Kid Book 14),Jeff Kinney,2019,Fiction,4.9,9413,8.0
27c726ba-cc93-4dd4-816c-e29bf953d892,The Wonderful Things You Will Be,Emily Winfield Martin,2019,Fiction,4.9,8842,10.0
8cc2dd9c-e654-4a23-b3ba-32128e758e61,Good Days Start With Gratitude: A 52 Week Guide To Cultivate An Attitude Of Gratitude: Gratitude Journal,Pretty Simple Press,2019,Non Fiction,4.6,10141,6.0
a24ec052-919c-4a20-9e47-45e2b8798989,"Harry Potter and the Goblet of Fire: The Illustrated Edition (Harry Potter, Book 4) (4)",J. K. Rowling,2019,Fiction,4.9,7758,18.0
34350b07-74b2-4f2d-9c2b-f9116c4261a5,Instant Pot Pressure Cooker Cookbook: 500 Everyday Recipes for Beginners and Advanced Users. Try Easy and Healthy…,Jennifer Smith,2019,Non Fiction,4.4,7396,13.0
9e4a16c5-4a2d-4c43-8099-38c4f0b36bb3,Goodnight Moon,Margaret Wise Brown,2019,Fiction,4.8,8837,5.0
e460aad3-04fd-4120-ad22-d6582f5511ca,To Kill a Mockingbird,Harper Lee,2019,Fiction,4.8,26234,7.0
7092b761-2d2c-4b80-97ed-f1e69173a3d4,Where the Crawdads Sing,Delia Owens,2019,Fiction,4.8,87841,15.0
edfa90d2-a5da-4af8-b4ba-16e52b057747,Guts,Raina Telgemeier,2019,Non Fiction,4.8,5476,7.0
33b57ea9-e281-4bb5-aa20-9f0a00e26ec7,Unfreedom of the Press,Mark R. Levin,2019,Non Fiction,4.9,5956,11.0
ea297f23-7d12-4699-8c04-51875cfcccd0,If Animals Kissed Good Night,Ann Whitford Paul,2019,Fiction,4.8,16643,4.0
406eb2e5-01dd-4bae-9d36-0788bdcc071c,Unicorn Coloring Book: For Kids Ages 4-8 (US Edition) (Silly Bear Coloring Books),Silly Bear,2019,Non Fiction,4.8,6108,4.0
79621565-f2dc-46e8-821d-bdbc86a480d9,It's Not Supposed to Be This Way: Finding Unexpected Strength When Disappointments Leave You Shattered,Lysa TerKeurst,2019,Non Fiction,4.8,7062,12.0
0d5273b8-ef03-4062-8e0b-c3ad042d1f94,What Should Danny Do? (The Power to Choose Series),Adir Levy,2019,Fiction,4.8,8170,13.0
fd57b9be-30a4-46c4-990a-1be3f9cf19fb,"5,000 Awesome Facts (About Everything!) (National Geographic Kids)",National Geographic Kids,2019,Non Fiction,4.8,7665,12.0
4ed83ed2-b3e0-4c8d-b9d7-1483334fed00,"I Am Confident, Brave & Beautiful: A Coloring Book for Girls",Hopscotch Girls,2019,Non Fiction,4.8,9737,7.0
d2b352a7-8979-4883-af97-7da1175aec95,Dog Man: Fetch-22: From the Creator of Captain Underpants (Dog Man #8),Dav Pilkey,2019,Fiction,4.9,12619,8.0
275a7cd5-d091-4cee-b42b-e0565fbdaf35,Becoming,Michelle Obama,2019,Non Fiction,4.8,61133,11.0
d82dd291-38e0-4984-9854-f362cc40870d,Dog Man: For Whom the Ball Rolls: From the Creator of Captain Underpants (Dog Man #7),Dav Pilkey,2019,Fiction,4.9,9089,8.0
e248672e-e159-4e4d-acfc-4c05d9140a28,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,2019,Non Fiction,4.7,23308,6.0
fbf9b6df-8ed4-49ce-950e-36289a8b56c0,The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,Amy Ramos,2019,Non Fiction,4.3,13061,6.0
cd04ea6e-aba2-47d7-8b73-cd9cdf178921,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Bessel van der Kolk M.D.,2019,Non Fiction,4.8,12361,12.0
b2aa1411-363a-417b-9f06-596a5344e3f9,Difficult Riddles For Smart Kids: 300 Difficult Riddles And Brain Teasers Families Will Love (Books for Smart Kids),M Prefontaine,2019,Non Fiction,4.6,7955,5.0
2ab98074-fda2-472d-a107-df587453a1bc,The Guardians: A Novel,John Grisham,2019,Fiction,4.5,13609,14.0
79b1fbfb-1e1c-4c9f-91ae-bb45c220f6bd,Educated: A Memoir,Tara Westover,2019,Non Fiction,4.7,28729,15.0
f6065998-3f21-4644-8e0a-336aa8efc207,The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,2019,Non Fiction,4.8,25554,8.0
ef17f519-79fd-40c8-ba54-9d9e3bc2c5d5,Strange Planet (Strange Planet Series),Nathan W. Pyle,2019,Fiction,4.9,9382,6.0
dad4ecf0-1878-49c5-b592-76623c5084e7,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie Kondō,2019,Non Fiction,4.5,22641,11.0
fbdd3d1c-9685-4d9f-ab47-43702c4cf59f,"School Zone - Big Preschool Workbook - Ages 4 and Up, Colors, Shapes, Numbers 1-10, Alphabet, Pre-Writing, Pre-Reading…",School Zone,2019,Non Fiction,4.8,23047,6.0
dac4b326-bdb5-43a4-9dc7-8d668d5cf50f,The Mueller Report,The Washington Post,2019,Non Fiction,4.6,2744,12.0
e6cf5abf-fb1e-4cb1-a895-43cd78516835,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking",Samin Nosrat,2019,Non Fiction,4.8,7802,20.0
680ca3e8-026f-4302-9ed1-7aa1d55ae948,Can't Hurt Me: Master Your Mind and Defy the Odds,David Goggins,2019,Non Fiction,4.8,16244,18.0
4a214f8a-783f-4288-82a2-6a9cc6cdf320,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,2019,Fiction,4.9,14344,5.0
87f43d94-31f3-41d5-bb37-aca118ad47fc,Player's Handbook (Dungeons & Dragons),Wizards RPG Team,2019,Fiction,4.8,16990,27.0
c40cad61-9fd2-4689-83b3-0ca4a1f7d45f,P is for Potty! (Sesame Street) (Lift-the-Flap),Naomi Kleinberg,2019,Non Fiction,4.7,10820,5.0
451697d2-f828-49ac-a044-937ee20ce96c,The Silent Patient,Alex Michaelides,2019,Fiction,4.5,27536,14.0
fd8f654d-609c-4ccf-9d36-7ab54409e084,"Oh, the Places You'll Go!",Dr. Seuss,2019,Fiction,4.9,21834,8.0
9cd964ed-2c35-4e9a-8cc2-d87e693f89a4,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,2019,Non Fiction,4.6,26490,15.0
acc3e036-d0fe-4b71-a860-1189ba7959ce,The Total Money Makeover: Classic Edition: A Proven Plan for Financial Fitness,Dave Ramsey,2019,Non Fiction,4.7,11550,10.0
9b4156d1-cc4c-4e2a-8f1e-1c6e01913f8a,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Glory--More Than 150 Magical Recipes for…,Dinah Bucholz,2019,Non Fiction,4.7,9030,10.0
37594402-6d77-4be2-9543-4408e0e2db37,Dog Man: Brawl of the Wild: From the Creator of Captain Underpants (Dog Man #6),Dav Pilkey,2019,Fiction,4.9,7235,4.0
708b01c2-95ee-4c8e-b907-e3238d4d4e28,National Geographic Little Kids First Big Book of Why (National Geographic Little Kids First Big Books),Amy Shields,2019,Non Fiction,4.8,7866,11.0
913a39fb-37f4-4e22-80e4-2955ce5e7458,"National Geographic Kids Why?: Over 1,111 Answers to Everything",Crispin Boyer,2019,Non Fiction,4.8,5347,16.0
ca0b88a8-697d-49a3-82cf-761d53cf4358,The Very Hungry Caterpillar,Eric Carle,2019,Fiction,4.9,19546,5.0
26b7c938-bef9-4322-ab59-5b9ea3d552ee,Giraffes Can't Dance,Giles Andreae,2019,Fiction,4.8,14038,4.0
901207fd-e451-4e11-bed8-d0793e6833c5,"Girl, Stop Apologizing: A Shame-Free Plan for Embracing and Achieving Your Goals",Rachel Hollis,2019,Non Fiction,4.6,7660,12.0
4046b21a-0e58-4efc-890b-648c771788d5,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,2019,Non Fiction,4.7,14331,8.0
