Date,Year,Post ID,Platform,Post Type,Content Type,Link,Post,Engagement Rate,Engagements,Reactions,Comments,Shares
2020-03-31,2020,1.80824E+16,Instagram,Post,Video,https://www.instagram.com/tv/B-aXHz1p5y_/,"Since the tragic loss of #LosAngeles rapper, entrepreneur and activist @NipseyHussle on March 31, 2019, his motivational music and inspiring message of investing in your community are continued by the many lives he touched. In L.A. you see countless murals painted in his likeness, his inspirational words reminding us greatness and kindness are not mutually exclusive.

At this year #GRAMMYs, he posthumously earned three nominations and took home two wins. ""Racks In The Middle"" won Best Rap Performance and ""Higher,"" a track he was working on with @DJKhaled before he died, won Best Rap/Sung Performance for ""Higher."" Khaled released the uplifting track, which also features @JohnLegend, in Hussle's memory on May 17, 2019.

His music and legacy lives on forever—#TheMarathonContinues 💙🏁🕊",0.0397,1549.0,1447.0,25.0,
2020-04-01,2020,36736245747_10157330321930748,Facebook,Post,Video,https://www.facebook.com/36736245747/posts/10157330321930748/,"Thank you to Goo Goo Dolls for supporting our foundation's MusiCares #COVID19 Music Relief Fund. 

Please join us to help keep the music community alive and thriving, giving it as much as it gives us. #MusiCaresForUs",0.0189,1791.0,184.0,4.0,0.0
2020-04-01,2020,1.81006E+16,Instagram,Post,Video,https://www.instagram.com/tv/B-dOi2Cpof5/,"Producer/songwriter @JahaanSweet started playing blues in his middle school jazz band led to paid church gigs on Sundays. Now, he crafts records with the likes of @Kehlani, Drake (@champagnepapi), @Eminem, The Carters, @TyDollaSign, A Boogie Wit Da Hoodie (@artisthbtl), and more.",0.0341,1212.0,1159.0,21.0,
2020-04-02,2020,1.78825E+16,Instagram,Post,Photo,https://www.instagram.com/p/B-gPgNmpr3_/,"'@Common has been putting out rap records for almost 30 years, but he spent almost all of the 1990s looking for his audience after an initial taste of fame with 1994's metaphorical ""I Used to Love H.E.R."" garnering buzz among backpackers. 🎶 Immediately after, he found it: His fourth album 'Like Water For Chocolate, boasted an incredible roster of producers (#JDilla, @DJPremier, @Questlove), rappers (#MosDef, @MCLyte), and non-rap musicians (#DAngelo, @MissJillScott, trumpeter Roy Hargrove, Fela Kuti’s bandleader son Femi). 🎤 The star support cast, in turn, brought out the best in the headliner, giving him his first hit (""The Light"") and his most memorable turns yet on the mic. 20 years later, The GRAMMY winner acknowledges 'Like Water For Chocolate' as a major career high and tells us why. View our story for the conversation.",0.0533,3318.0,3268.0,18.0,
2020-04-02,2020,36736245747_10157334075455748,Facebook,Post,Link,https://www.facebook.com/36736245747/posts/10157334075455748/,"GRAMMY-winning songwriter and bassist, Adam Schlesinger, who has made a huge name for himself in tv, film, and music, has passed away from coronavirus at 52 years old.",0.0316,1859.0,332.0,17.0,27.0
2020-04-03,2020,1.78429E+16,Instagram,Post,Photo,https://www.instagram.com/p/B-hnSwNprUC/,"The #CARESAct contains key protections and provisions for music creators, which our Advocacy team and members fought to be included in the final draft. 
On Monday, April 6 at 3 p.m. ET, we're hosting a #FacebookLive on how the bill can positively help creators. The webinar will be moderated by Chief Industry, Government & Member Relations Officer Daryl Friedman and will feature @RepLindaSanchez (D-Calif.), Recording Academy Chairman and Interim CEO @HarveyMasonjr, and experts from the Greenberg Traurig law firm, Kelly Bunting and Monica Schulteis. 
Don't miss this conversation that will go deeper into the unemployment assistance, small business loans, and stimulus payments included in this law. Please share this with your colleagues and others in the music community. Have questions? Submit them in the comments below.",0.0284,1200.0,1158.0,9.0,
2020-04-03,2020,1.78679E+16,Instagram,Post,Photo,https://www.instagram.com/p/B-h_w3UpMBl/,"""We're deeply saddened by the passing of legendary singer/songwriter #BillWithers. Throughout his remarkably impactful career, Bill earned three GRAMMY Awards in the Best Rhythm & Blues Song category for his timeless classics ""Ain't No Sunshine,"" ""Just The Two Of Us,"" and ""Lean On Me."" Bill's work has made a lasting impression on the music industry, with countless acclaimed artists performing renditions of his recordings, including Aretha Franklin, @PaulMcCartney and @BarbraStreisand. His music will continue to influence the music community and be cherished by the world for years to come. Our hearts go out to his loved ones and all who were impacted by his incomparable work."" - @HarveyMasonjr., Chair and Interim President/CEO of the Recording Academy.",0.0602,3861.0,3779.0,29.0,
2020-04-03,2020,1.78819E+16,Instagram,Post,Photo,https://www.instagram.com/p/B-jCQ3VJCvM/,"We’re all in this together. 🎶

#KatyPerry and @SkipMarley performed “Chained To The Rhythm” at the 59th #GRAMMYs in 2017.",0.0566,4656.0,4570.0,29.0,
2020-04-04,2020,36736245747_10157342276345748,Facebook,Post,Link,https://www.facebook.com/36736245747/posts/10157342276345748/,"CMT is honoring the legendary Kenny Rogers with special at-home performances from Dolly Parton, Lionel Richie, Lady Antebellum, and many more artists, that will benefit the MusiCares COVID-19 Relief Fund. ❤️🎶",0.0332,2333.0,736.0,14.0,56.0
2020-04-04,2020,36736245747_10157343160685748,Facebook,Post,Video,https://www.facebook.com/36736245747/posts/10157343160685748/,"We're grateful for the music and the support of Dead & Company! 

Our foundation, MusiCares #COVID19 Relief Fund is supporting music people during this difficult time.",0.0106,1247.0,107.0,4.0,0.0
2020-04-04,2020,1.80999E+16,Instagram,Post,Carousel,https://www.instagram.com/p/B-lhvkxJiGl/,"“When I play any instruments live it's usually on my upright piano that sits in my living room at my home, so when I came down to be at home with my family I took my guitar with me that I’ve been learning to play over the past six months.” - From @MsRebeccaBlack the music never stops. 🎶 From new music to home cooked meals with her family, view our story to see how the singer/songwriter is spending her quarantine days.",0.0718,5324.0,5256.0,17.0,
2020-04-05,2020,1.78719E+16,Instagram,Post,Photo,https://www.instagram.com/p/B-nIsj9pB7d/,"We’re beyond grateful for the generosity of music fans and the #music community for continuing to donate to our foundation’s @MusiCares #COVID19 Relief Fund. 
Join us to continue providing critical funds that directly support music people that have been severely impacted by the #coronavirus pandemic. 
Lets help keep the music community alive and thriving, giving it as much as it gives us. #Linkinbio to donate, apply for assistance or support via social media. #MusiCaresForUs",0.0317,1875.0,1826.0,18.0,
2020-04-06,2020,36736245747_10157349225740748,Facebook,Post,Video,https://www.facebook.com/36736245747/posts/10157349225740748/,"Dave Grohl of the Foo Fighters grew up listening to Prince's music as an ’80s kid. Now, he’s playing at the ""Let's Go Crazy: #GRAMMYSalutePrince"" tribute, which airs April 21 on CBS 💜: http://grm.my/2UO0Nb5",0.0595,38374.0,7366.0,867.0,1300.0
2020-04-06,2020,1.24723E+18,Twitter,Tweet,Video,https://twitter.com/RecordingAcad/status/1247227442093125633,"“He was good at everything. He was just the best.” 

Dave Grohl of the @foofighters grew up listening to @prince's music as an ’80s kid. Now, he’s playing at the ""Let's Go Crazy: #GRAMMYSalutePrince"" tribute, which airs April 21 on @CBS 💜: https://t.co/6BLVEkS9pb https://t.co/clAHFCXsyx",,1543.0,214.0,8.0,65.0
2020-04-06,2020,1.79589E+16,Instagram,Post,Carousel,https://www.instagram.com/p/B-qcFqQJbWr/,"These are challenging times we're living in, but artists such as @victoriareed, @nahkobear, @alice_bag, and @justpeej are using their quarantine days to find the silver lining. Whether it's creating music, meditating, going live on #IG, working out, or sewing, these musicians remind us that we'll continue to come together and weather the storm with one common denominator––music. View our story to see their quarantine diary.",0.057,3257.0,3152.0,35.0,
2020-04-06,2020,1.24721E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1247209713005199372,"On this day in 2018, @iamcardib released her debut album, 'Invasion of Privacy,' which won Best Rap Album at the 61st #GRAMMYs and made her the first female rapper to win the category as a solo artist: https://t.co/2lSvAaVpdv 🎵💥 https://t.co/NISmC6vGlb",,3046.0,888.0,36.0,271.0
2020-04-06,2020,1.78498E+16,Instagram,Post,Photo,https://www.instagram.com/p/B-qCfLrJTsc/,"On this day in 2018, #CardiB released her debut album, 'Invasion of Privacy,' which won Best Rap Album at the 61st #GRAMMYs in 2019 and made her the first female rapper to win the category as a solo artist. 🎵💥",0.0607,5360.0,5101.0,175.0,
2020-04-06,2020,1.78438E+16,Instagram,Post,Video,https://www.instagram.com/tv/B-qxYClJo4F/,"Frontman of the @foofighters, Dave Grohl, went from growing up listening to @prince’s music as an ‘80s kid, to jamming with the legendary artist in an empty arena during the now-famous 21-night residency at @theforum in 2001. Don’t miss his performance during the ""Let's Go Crazy: #GRAMMYSalutePrince"" tribute, which airs April 21 on @CBStv. 💜",0.0469,2257.0,2060.0,52.0,
2020-04-06,2020,36736245747_1068726703503664,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/videos/1068726703503664/,"WATCH NOW: Learn a number of key protections and provisions that are part of the  #CARESAct. This law puts music creators in a better position for immediate and long-term relief with new protections for self-employed workers and small businesses.

Moderator: Daryl Friedman, Recording Academy Chief Industry, Government & Member Relations Officer

Special Guests: Congresswoman Linda T. Sánchez (D-CA), Harvey Mason jr., Chair and Interim President/CEO of the Recording Academy, and Todd Dupler, Recording Academy Managing Director, Advocacy and Public Policy  

Experts: Kelly Bunting and Monica Schulteis from Greenberg Traurig law firm

 
Resources: www.musiccovidrelief.com 
www.GRAMMY.com/CARESAct  
www.musicares.org",0.1462,10897.0,1069.0,604.0,407.0
2020-04-06,2020,36736245747_10157348424920748,Facebook,Post,Photo,https://www.facebook.com/RecordingAcademy/photos/a.109699110747/10157348424920748/?type=3,"On this day in 2018, Cardi B released her debut album, 'Invasion of Privacy,' which won Best Rap Album at the 61st #GRAMMYs and made her the first female rapper to win the category as a solo artist: https://grm.my/2GCKJBX 🎵💥",0.0365,1688.0,547.0,48.0,25.0
2020-04-07,2020,36736245747_10157353546495748,Facebook,Post,Link,https://www.facebook.com/36736245747/posts/10157353546495748/,"The music world lost another bright light today, as GRAMMY-winning producer Hal Willner has died after experiencing symptoms consistent with coronavirus.",0.0238,1288.0,329.0,14.0,24.0
2020-04-07,2020,1.78723E+16,Instagram,Post,Photo,https://www.instagram.com/p/B-s9NkOJjLk/,"“We join the world in mourning the passing of revered country and folk singer/songwriter @John_Prine. John earned 11 GRAMMY nominations and received two GRAMMY Awards for Best Contemporary Folk Album, one for The Missing Years at the 34th GRAMMYs and another for Fair & Square at the 48th #GRAMMYs. His self-titled debut album was inducted into the GRAMMY Hall Of Fame in 2015, and just recently he was announced as a 2020 Recording Academy Lifetime Achievement Award recipient for his contributions to music during his nearly five-decade career. Widely lauded as one of the most influential songwriters of his generation, John’s impact will continue to inspire musicians for years to come. We send our deepest condolences to his loved ones.” - @HarveyMasonjr, Recording Academy Chair and Interim President/CEO.",0.0499,2898.0,2809.0,58.0,
2020-04-08,2020,1.248E+18,Twitter,Tweet,Video,https://twitter.com/RecordingAcad/status/1248003727258091521,Discover @EarthWindFire and @prince's history as we caught up with the GRAMMY-winning band backstage during #GRAMMYSalutePrince: https://t.co/8MoI7uh7Lz 🎶 https://t.co/JxfhVOyZot,,1478.0,247.0,7.0,64.0
2020-04-08,2020,36736245747_629257911252164,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/videos/629257911252164/,"WATCH AT 1PM (PDT): Don’t miss two-time GRAMMY nominees Drive-By Truckers, our first #AConcertADay presented by Pickathon and benefiting MusiCares! Join us for the premiere on Facebook and chat with lead singer Patterson Hood live! #MusiCares4Us #StayHome #WithMe All donations go to MusiCares.",0.1976,2712.0,114.0,19.0,29.0
2020-04-08,2020,1.78784E+16,Instagram,Post,Video,https://www.instagram.com/tv/B-v3ImiJFKR/,"Discover @earthwindandfire and @prince's history as we caught up with the six-time GRAMMY-winning band backstage during #GRAMMYSalutePrince. 💜

Tune in April 21 on @cbstv to see the R&B/funk legends perform a deep cut album-closer off Prince's 1987 ‘Sign ""O"" The Times.’ 🎶",0.04,1788.0,1698.0,25.0,
2020-04-08,2020,36736245747_10157356412925748,Facebook,Post,Video,https://www.facebook.com/36736245747/posts/10157356412925748/,"Discover Earth, Wind & Fire and Prince's history as we caught up with the GRAMMY-winning band backstage during ""Let's Get Crazy: #GRAMMYSalutePrince"" 💜🎶: https://grm.my/2wmlkdc",0.0571,8061.0,2094.0,168.0,299.0
2020-04-08,2020,36736245747_10157355661080748,Facebook,Post,Video,https://www.facebook.com/36736245747/posts/10157355661080748/,"WATCH NOW: Two-time GRAMMY nominees Drive-By Truckers, our first #AConcertADay presented by Pickathon and benefiting MusiCares! Join us for the premiere on Facebook and chat with lead singer Patterson Hood live! #MusiCares4Us #StayHome #WithMe All donations go to MusiCares.",0.0441,2449.0,404.0,97.0,91.0
2020-04-09,2020,36736245747_10157359799300748,Facebook,Post,Link,https://www.facebook.com/36736245747/posts/10157359799300748/,West Philadelphia rapper and model Chynna has officially passed away after suffering an accidental drug overdose.,0.0654,4392.0,436.0,52.0,24.0
2020-04-09,2020,1.24836E+18,Twitter,Tweet,Video,https://twitter.com/RecordingAcad/status/1248360191378087936,"""He's everything to me and he's probably one of my number one influences."" 💜 

@HERMusicx talks @prince's inspiration on her musical life and how he made music for everybody, right before she took the stage at #GRAMMYSalutePrince: https://t.co/GLQJS1zlCn 🎵 https://t.co/Ad9fWMPwDO",,1246.0,240.0,3.0,61.0
2020-04-09,2020,1.81366E+16,Instagram,Post,Video,https://www.instagram.com/tv/B-ydSGVpArE/,"Singer/songwriter @WillJayMusic might be the first to tell you that he still hasn't written anything you know... at least not yet. But this rising talent has been on the rise long enough to know the value of hard work toward your dreams. Jay unleashes his candid and personal original song, ""By Now,"" showing all of his music industry battle scars as well as his deep well of talent.",0.0367,1598.0,1512.0,17.0,
2020-04-09,2020,36736245747_10157360030680748,Facebook,Post,Video,https://www.facebook.com/36736245747/posts/10157360030680748/,"""He's everything to me and he's probably one of my number one influences."" 💜 

HER Music talks Prince's inspiration on her musical life and how he made music for everybody, right before she took the stage at #GRAMMYSalutePrince: https://grm.my/2JRs8CG 🎵",0.0541,2497.0,658.0,75.0,92.0
2020-04-10,2020,1.78626E+16,Instagram,Post,Video,https://www.instagram.com/tv/B-z-NyDppwB/,"“He's everything to me and he's probably one of my number one influences."" @hermusicofficial talks 
@prince's inspiration on her musical life and how he made music for everybody, right before she took the stage at #GRAMMYSalutePrince. 💜",0.0442,1732.0,1604.0,21.0,
2020-04-10,2020,1.24862E+18,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/1248616981957193731,International K-pop icons @bts_bighit will stream a series of previous concerts across two days on April 18 and 19. ⚡️ https://t.co/6G7etzDxP5,,78648.0,40415.0,467.0,9644.0
2020-04-10,2020,1.80507E+16,Instagram,Post,Carousel,https://www.instagram.com/p/B-0k0RTJ0A4/,#GRAMMYs and music create a strong sibling bond. 🎵#NationalSiblingsDay,0.1194,19955.0,19390.0,78.0,
2020-04-10,2020,1.2487E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1248699447229337606,"WATCH AT 1PM PT: @pickathon presents GRAMMY nominee Tyler Childers (@TTChilders) for #AConcertADay. 🎵 Watch on our Facebook page: https://t.co/rSLE0jpWSz 

All donations will benefit @MusiCares #COVID19 Relief Fund. ❤️ #MusiCaresForUs https://t.co/ijxzWDxfd8",,2399.0,134.0,6.0,15.0
2020-04-10,2020,36736245747_1550472645116594,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/videos/1550472645116594/,"Watch GRAMMY nominee Tyler Childers bring the house down during his legendary concert from the Pickathon Woods stage. 🎤

All donations go straight to MusiCares to help musicians in need. ❤️",0.1479,72879.0,8731.0,1911.0,1773.0
2020-04-11,2020,1.24908E+18,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/1249075500712177665,"With the upcoming online concert experience, #BTS encourages viewers and the #BTSArmy to “spend a couple of spring days, comfy at home with BANG BANG CON.” 💥 https://t.co/6G7etzlWXx",,33815.0,20260.0,118.0,3976.0
2020-04-11,2020,36736245747_599466207447329,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/videos/599466207447329/,"Catch the “screaming eagle of soul” Charles Bradley’s  stunning performance from Pickathon’s Mt. Hood Stage for a #AConcertADay. 🎤 It’s the performance we all need to hear right now ❤️ 🎵

All donations go straight to MusiCares to help musicians in need. ❤️",0.0615,5246.0,664.0,117.0,118.0
2020-04-11,2020,1.79547E+16,Instagram,Post,Video,https://www.instagram.com/tv/B-2YxPsJ7pz/,"“Of all the things that I've been able to do, this probably means the most, personally."" 💜 GRAMMY-winning singer/songwriter @miguel is just one of many artists who names @prince as his single greatest musical influence, crediting the late legend as the reason he started making music, writing songs, and playing guitar. 🎸  #GRAMMYSalutePrince",0.0319,1562.0,1485.0,19.0,
2020-04-11,2020,36736245747_10157367438170748,Facebook,Post,Video,https://www.facebook.com/36736245747/posts/10157367438170748/,One More Saturday Night' continues this weekend with November 14th 2017’s show at Madison Square Garden in New York City 🌹💀🛋  Dead & Company 🙌,0.016,2506.0,245.0,18.0,0.0
2020-04-12,2020,1.24944E+18,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/1249443426183057408,"K-pop icons @bts_bighit will stream their upcoming at-home concert series, #BangBangCon next weekend. 💥  https://t.co/6G7etzlWXx",,64957.0,35769.0,255.0,6963.0
2020-04-12,2020,1.78829E+16,Instagram,Post,Photo,https://www.instagram.com/p/B-510tbJW3r/,"When you miss your friends, but need to stay 6ft away. 👋 #GRAMMYs",0.1329,28295.0,27421.0,148.0,
2020-04-12,2020,36736245747_10157371821735748,Facebook,Post,Photo,https://www.facebook.com/36736245747/posts/10157371821735748/,"When you miss your friends, but need to stay 6ft away. 👋  #GRAMMYs",0.042,2659.0,1202.0,29.0,20.0
2020-04-12,2020,36736245747_158458455474195,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/videos/158458455474195/,"Don’t miss #AConcertADay, with 2020 Best New Artist GRAMMY nominees Tank & The Bangas tearing up the Woods Stage at Pickathon! 

All donations go straight to MusiCares to help musicians in need. #COVID19 Relief Fund. ❤️ #MusiCaresForUs
https://www.grammy.com/musicares/donations",0.0941,12475.0,1629.0,829.0,215.0
2020-04-13,2020,1.24969E+18,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/1249690301188448256,"Brazilian pop star and #LatinGRAMMY nominee @pabllovittar talks about her incredible career in the fast lane, her new birthday-inspired album, and her now-rescheduled performance at #Coachella 2020. https://t.co/ujlB8aVFBA",,22950.0,8300.0,361.0,1790.0
2020-04-13,2020,36736245747_10157374706875748,Facebook,Post,Video,https://www.facebook.com/36736245747/posts/10157374706875748/,"Produced by #GRAMMYU Reps from around the country, creating a fun and educational experience with their fellow music industry-aspiring peers in mind, don't miss our first-ever virtual #GRAMMYUConference!  

More info: grm.my/2y7txTb",0.0396,1214.0,337.0,54.0,32.0
2020-04-13,2020,1.81134E+16,Instagram,Post,Video,https://www.instagram.com/tv/B-8WjK1JhcU/,"From rocking out to @prince’s music as a teen with his electric guitar, to being at the late legends house 20 years ago, Colombian singer/songwriter @juanes takes us back to 1999 with his #GRAMMYSalutePrince performance, airing April 21 on @cbstv. 💜🎵",0.041,1563.0,1477.0,32.0,
2020-04-13,2020,36736245747_251724722684975,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/videos/251724722684975/,"Watch indie rock mainstay Damien Jurado rouse a packed Lucky Barn in this once-in-a-lifetime Pickathon performance.🎤

All donations go straight to MusiCares to help musicians in need. ❤️",0.063,3556.0,470.0,102.0,61.0
2020-04-13,2020,36736245747_10157373866200748,Facebook,Post,Link,https://www.facebook.com/36736245747/posts/10157373866200748/,"Brazilian pop star and #LatinGRAMMY nominee Pabllo Vittar talks about her incredible career in the fast lane, her new birthday-inspired album, and her now-rescheduled performance at #Coachella 2020.",0.029,2100.0,687.0,64.0,40.0
2020-04-13,2020,1.24972E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1249715263831826434,"When you miss your friends, but need to stay 6ft away. 👋 #GRAMMYs (@ArianaGrande + @LilNasX) https://t.co/GALgWq1IPc",,5712.0,721.0,29.0,64.0
2020-04-14,2020,36736245747_268161167548054,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/videos/268161167548054/,"Watch hip-hip duo People Under The Stairs light Pickathon’s Woods Stage on fire for #AConcertADay.🎤

All donations go straight to MusiCares to help musicians in need. ❤️",0.0702,2546.0,297.0,136.0,31.0
2020-04-14,2020,1.25017E+18,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/1250173738974412800,"""I love to do collaborations. I love to work with different types of music and mix everything up to end up with something new."" - Brazilian pop star @pabllovittar ✨ https://t.co/HdLYA8HEHg",,5202.0,2263.0,100.0,448.0
2020-04-14,2020,1.78509E+16,Instagram,Post,Video,https://www.instagram.com/tv/B-_ChIHpXaR/,"""When I think about true artists and expression, unapologetic and free, @prince is that to me."" Soul-rock guitarist @garyclarkjr knows exactly who set the bar for epic guitar slaying and true artistry, naming Prince as the best guitar player in the world. 🎸 #GRAMMYSalutePrince",0.0421,1614.0,1529.0,22.0,
2020-04-14,2020,1.25019E+18,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/1250192863507423233,"From @bts_bighit to @ChaseRiceMusic to @GratefulDead, we've rounded up the latest live streaming concerts to catch. 🎵💻https://t.co/h8ZHdb8TAs",,20067.0,10937.0,100.0,2079.0
2020-04-15,2020,1.80989E+16,Instagram,Post,Video,https://www.instagram.com/tv/B_Bm9aEJtSB/,"'@sheilaedrummer said it best, “There’s only one @Prince.” 💜 
The GRAMMY-nominated percussion pioneer loves what she gets to do, and love’s bringing people together through music. Don’t miss her performance during #GRAMMYSalutePrince where she’s “sharing with the world what Prince has left us.”",0.0395,1447.0,1374.0,12.0,
2020-04-15,2020,1.25056E+18,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/1250556262280040449,".@justinbieber, @Miguel, @TheChainsmokers and more are donating prized possessions and creating one-off experiences to help raise funds for #nonprofit organizations working to ""eliminate food insecurity during these challenging times."" https://t.co/VnqDwGlunS",,1389.0,542.0,7.0,180.0
2020-04-15,2020,36736245747_10157381810500748,Facebook,Post,Video,https://www.facebook.com/36736245747/posts/10157381810500748/,"Sheila E. said it best, “There’s only one Prince.” 💜 

The GRAMMY-nominated percussion pioneer loves what she gets to do, and loves bringing people together through music. Don’t miss her performance during #GRAMMYSalutePrince where she’s ""sharing with the world what Prince has left us"" 🥁: https://grm.my/34PxKHD",0.0403,1210.0,360.0,30.0,54.0
2020-04-15,2020,1.25052E+18,Twitter,Tweet,Video,https://twitter.com/RecordingAcad/status/1250524591895613441,".@SheilaEdrummer said it best, “There’s only one @Prince.” 💜 

The GRAMMY-nominated percussion pioneer loves bringing people together through music. Don’t miss her performance during #GRAMMYSalutePrince: https://t.co/AHi2l2VI10 https://t.co/RZawYns353",,1264.0,228.0,3.0,72.0
2020-04-15,2020,36736245747_10157381495480748,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/videos/229229474991773/,"WATCH TODAY at 1PM (PT): See avant-folk whirlwinds DakhaBrakha conjure up beautiful chaos on the Mt. Hood Stage for Pickathon #AConcertADay.🎤

All donations go straight to MusiCares to help musicians in need. ❤️",0.1069,13929.0,2510.0,422.0,351.0
2020-04-16,2020,36736245747_10157385411510748,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/videos/1583768095110817/,"WATCH THURSDAY at 1PM (PDT): Witness Ohio-bred rockers Heartless Bastards burn down the Pickathon Galaxy Barn with lead singer Erika Wennerstrom hosting the live chat room.🎤 

All #AConcertADay donations go straight to MusiCares to help musicians in need. ❤️",0.1766,4365.0,465.0,141.0,72.0
2020-04-16,2020,1.78582E+16,Instagram,Post,Photo,https://www.instagram.com/p/B_EYL-rp1P0/,"'@Jewel has been an advocate for mental health for years and now, and right now mental health wellness is at stake for many across the country. More than 45 percent of adults feel the #coronavirus pandemic has caused a negative impact on their mental health (@KaiserFamilyFoundation study). That's up from 32 percent recorded in early March. 
#Mentalhealth wellness hits close to home for the singer who grew up in an abusive home and faced homelessness at a point in her life. The personal work to help herself cope through it all is paying off now.  View our story to learn how the GRAMMY-nominated singer/songwriter is providing resources for youth and adults in the age of #COVID19.",0.0543,3444.0,3398.0,15.0,
2020-04-16,2020,36736245747_10157386217930748,Facebook,Post,Video,https://www.facebook.com/36736245747/posts/10157386217930748/,"For Morris Day and The Time, watching Prince's songs come to life again was an emotional experience. 

Don't miss the tribute performance to his friend during #GRAMMYSalutePrince on April 21: https://grm.my/2yiht1w 💜",0.0417,1396.0,350.0,39.0,74.0
2020-04-17,2020,36736245747_10157389211455748,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/videos/652544218930510/,"WATCH FRIDAY at 1PM (PT): What can we say about Jeff Tweedy? See the two-time GRAMMY winner, nine-time nominee, and Wilco frontman’s 2016 Woods Stage performance on Pickathon #AConcertADay. All donations go straight to MusiCares to help musicians in need. ❤️",0.0815,11174.0,1442.0,312.0,145.0
2020-04-17,2020,36736245747_10157390174415748,Facebook,Post,Link,https://www.facebook.com/36736245747/posts/10157390174415748/,"Shawn Mendes, Jennifer Lopez, Alicia Keys, SAM SMITH, Céline Dion and more have joined One World: #TogetherAtHome. 💥",0.0309,1288.0,355.0,26.0,13.0
2020-04-17,2020,1.78976E+16,Instagram,Post,Video,https://www.instagram.com/tv/B_GHQWmpn-U/,"For Morris Day, watching @prince’s songs come to life again was an emotional experience. “To us, he was our friend but now that he's not here and we're seeing his body of work, the tribute to his body of work, it's emotional.” Don't miss the tribute performance during #GRAMMYSalutePrince, April 21 on @cbstv and @cbsallaccess. 💜",0.037,1272.0,1211.0,18.0,
2020-04-17,2020,36736245747_10157389713400748,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/videos/786124478459005/,"The first-ever Virtual #GRAMMYUConference is now live! 

Lineup ⤵️
🎵Mental health and music (MusiCares)
🎵Publishing 101
🎵Keynote by Oh Wonder",0.1355,6157.0,1186.0,1588.0,105.0
2020-04-17,2020,1.78617E+16,Instagram,Post,Video,https://www.instagram.com/p/B_GrtJ5JQn2/,"During the #coronavirus pandemic, the health and livelihood of the people who bring us music are in jeopardy.
Through our foundation’s @MusiCares #COVID19 Relief Fund, we provide support for the producers, engineers, singers, songwriters, musicians, tour and live production crews, and the hundreds more who need help to keep the music playing.
For more information and to donate, visit MusiCares.org ❤️",0.0499,1755.0,1700.0,8.0,
2020-04-17,2020,36736245747_652544218930510,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/videos/652544218930510/,"WATCH FRIDAY at 1PM (PT): What can we say about Jeff Tweedy? See the two-time GRAMMY winner, nine-time nominee, and Wilco frontman’s 2016 Woods Stage performance on Pickathon #AConcertADay. All donations go straight to MusiCares to help musicians in need. ❤️",0.0803,11262.0,1454.0,312.0,147.0
2020-04-18,2020,36736245747_10157394226610748,Facebook,Post,Link,https://www.facebook.com/36736245747/posts/10157394226610748/,"Are you watching? 

In an effort to bolster #COVID19 relief initiatives administered by the World Health Organization (WHO), Global Citizen has partnered with the organization for a collaborative live stream, #TogetherAtHome",0.0356,3478.0,837.0,111.0,24.0
2020-04-18,2020,36736245747_347958426179100,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/videos/347958426179100/,"WATCH SATURDAY at 1PM (PT): See indie-rock supergroup Divine Fits,  as the members of Spoon and Wolf Parade came to Pickathon Mt. View Stage in 2013. All #AConcertADay donations go straight to MusiCares to help musicians in need. ❤️",0.093,3458.0,292.0,37.0,37.0
2020-04-18,2020,1.25157E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1251565161183432706,"We're celebrating #TogetherAtHome with GRAMMY winners, GRAMMY nominees, and @MusiCares Person of the Year honorees that include @LadyGaga, @billieeilish, @finneas, @burnaboy, @eltonofficial, @KaceyMusgraves, @AndreaBocelli, @Lizzo, @KeithUrban, @PaulMcCartney, @Alanis, and more. https://t.co/tCbj7C8FoI",,3243.0,534.0,13.0,120.0
